debugNS5ESJ:debug3KAD4P,0,1605052994192,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugNS5ESJ:debug3KAD4P,1,1605052995767,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1571, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugNS5ESJ:debug3KAD4P,2,1605052995778,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugNS5ESJ:debug3KAD4P,3,1605053001201,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugNS5ESJ:debug3KAD4P,4,1605053001237,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugNS5ESJ:debug3KAD4P,5,1605053004312,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugNS5ESJ:debug3KAD4P,6,1605053014869,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugNS5ESJ:debug3KAD4P,7,1605053015632,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug59I1VM:debugUVUGZM,0,1605053540439,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug59I1VM:debugUVUGZM,1,1605053547011,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 6569, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug59I1VM:debugUVUGZM,2,1605053547019,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug59I1VM:debugUVUGZM,3,1605053551887,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug59I1VM:debugUVUGZM,4,1605053551898,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug59I1VM:debugUVUGZM,5,1605053556490,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debug59I1VM:debugUVUGZM,6,1605053567056,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug59I1VM:debugUVUGZM,7,1605053567527,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugT6V3HJ:debugWUZL5M,0,1605290572331,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugT6V3HJ:debugWUZL5M,1,1605290574122,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1787, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugT6V3HJ:debugWUZL5M,2,1605290574132,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugT6V3HJ:debugWUZL5M,3,1605290587295,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
